,0,1
1942,Goran_Zivkovic,1
1943,Gordana_Grubin,1
1944,Gorden_Tallis,1
1945,Gordon_Brown,13
1946,Gordon_Campbell,2
1947,Gordon_Cooper,1
1948,Gordon_Lightfoot,1
1949,Gordon_McDonald,1
1950,Gore_Verbinski,1
1951,Gore_Vidal,1
1952,Grace_Brinell,1
1953,Grace_Dodd,1
1954,Grace_Kelly,1
1955,Graciano_Rocchigiani,1
1956,Gracia_Burnham,1
1957,Grady_Irvin_Jr,2
1958,Grady_Little,1
1959,Graeme_Lloyd,1
1960,Graeme_Smith,1
1961,Graham_Bentley,1
1962,Grant_Hackett,5
1963,Grant_Rossenmeyer,1
1964,Gray_Davis,26
1965,Gregg_Berhalter,1
1966,Gregg_Popovich,5
1967,Gregorio_Honasan,1
1968,Gregorio_Rosal,1
1969,Gregory_Geoffroy,2
1970,Gregory_Hines,2
1971,Gregory_Peck,1
1972,Gregor_Gysi,1
1973,Greg_Frers,1
1974,Greg_Gilbert,2
1975,Greg_Hennigar,1
1976,Greg_Hodge,1
1977,Greg_Kinnear,1
1978,Greg_Kinsey,1
1979,Greg_Ostertag,2
1980,Greg_Owen,2
1981,Greg_Rusedski,4
1982,Gretchen_Mol,1
1983,Griffin_Colvin,1
1984,Gro_Harlem_Brundtland,2
1985,Guangdong_Ou_Guangyuan,1
1986,Guennadi_Chipouline,1
1987,Guenter_Verheugen,1
1988,Guido_Westerwelle,2
1989,Guillaume_Cannet,1
1990,Guillaume_Depardieu,1
1991,Guillaume_Soro,2
1992,Guillermo_Canas,4
1993,Guillermo_Coria,30
1994,Guillermo_Monroy,1
1995,Guillermo_Ortiz,2
1996,Guillermo_Ruiz_Polanco,1
1997,Gunilla_Backman,1
1998,Gunter_Pleuger,7
1999,Gustavo_Cisneros,1
2000,Gustavo_Franco,1
2001,Gustavo_Kuerten,3
2002,Gustavo_Noboa,1
2003,Gustavo_Terrazas,1
2004,Gus_Frerotte,1
2005,Gus_Van_Sant,3
2006,Guus_Hiddink,1
2007,Guy_Hemmings,2
2008,Guy_Ritchie,2
2009,Guy_Verhofstadt,1
2010,Gwendal_Peizerat,3
2011,Gwen_Stefani,1
2012,Gwyneth_Paltrow,6
2013,Habib_Hisham,1
2014,Habib_Rizieq,5
2015,Hadley_Bilger,1
2016,Halbert_Fillinger,1
2017,Halle_Berry,16
2018,Hal_Gehman,5
2019,Hal_McCoy,1
2020,Hal_Sellers,1
2021,Hal_Sutton,2
2022,Hamad_Bin_Isa_al-Khalifa,1
2023,Hamad_Bin_Jassim,1
2024,Hama_Arba_Diallo,1
2025,Hamid_Efendi,1
2026,Hamid_Karzai,22
2027,Hamid_Reza_Asefi,1
2028,Hamzah_Haz,2
2029,Hamza_Atiya_Muhsen,1
2030,Ham_Pong-sil,1
2031,Hanan_Ashrawi,2
2032,Hana_Makhmalbaf,1
2033,Hana_Sadiq,1
2034,Hana_Urushima,1
2035,Hank_Aaron,1
2036,Hank_Azaria,1
2037,Hank_Bass,1
2038,Hank_McKinnell,1
2039,Hank_Stram,1
2040,Hannah_Stockbauer,2
2041,Hanns_Schumacher,1
2042,Hans-Christian_Schmid,1
2043,Hans_Blix,39
2044,Hans_Corell,1
2045,Hans_Eichel,3
2046,Hans_Leistritz,1
2047,Hans_Peter_Briegel,1
2048,Han_Sung_Joo,1
2049,Harald_Ringstorff,1
2050,Harbhajan_Singh,2
2051,Harland_Braun,1
2052,Harold_Brown,1
2053,Harold_Scott,1
2054,Harriet_Lessy,1
2055,Harrison_Ford,12
2056,Harry_Belafonte,2
2057,Harry_Kalas,2
2058,Harry_Schmidt,4
2059,Hartmut_Mehdorn,1
2060,Harvey_Fierstein,1
2061,Harvey_Wachsman,1
2062,Harvey_Weinstein,2
2063,Hasan_Wirayuda,1
2064,Hashan_Tillakaratne,1
2065,Hashim_Thaci,2
2066,Hassanal_Bolkiah,1
2067,Hassan_Nasrallah,2
2068,Hassan_Wirajuda,2
2069,Hatsui_Hasuike,1
2070,Haydar_Aliyev,1
2071,Hayden_Panettiere,1
2072,Hayley_Tullett,2
2073,Heather_Chinnock,1
2074,Heather_Locklear,1
2075,Heather_Mills,4
2076,Heather_Whitestone_McCallum,1
2077,Heather_Willson,1
2078,Heath_Ledger,4
2079,Hector_Babenco,3
2080,Hector_Grullon,1
2081,Hector_Mitelman,1
2082,Hedayat_Amin_Arsala,1
2083,Hee-Won_Han,3
2084,Heidi_Fleiss,4
2085,Heidi_Klum,5
2086,Heinrich_Wolfgang,1
2087,Heinz_Feldmann,3
2088,Heizo_Takenaka,9
2089,Helena_Schneider,1
2090,Helene_Eksterowicz,1
2091,Helen_Alvare,1
2092,Helen_Clark,4
2093,Helen_Darling,1
2094,Helio_Castroneves,1
2095,Helio_Rubens_Garcia,1
2096,Helmut_Panke,1
2097,Helo_Pinheiro,1
2098,Henk_Bekedam,1
2099,Henning_Scherf,1
2100,Henrique_Meirelles,2
2101,Henri_Proglio,1
2102,Henry_Castellanos,1
2103,Henry_Hilow,1
2104,Henry_Hyde,1
2105,Henry_Kissinger,1
2106,Henry_Suazo,1
2107,Herbert_Haupt,1
2108,Herbie_Hancock,1
2109,Herb_Brooks,1
2110,Herb_Dhaliwal,1
2111,Herb_Ritts,1
2112,Herb_Sendek,4
2113,Hermando_Harton,1
2114,Hermann_Maier,2
2115,Herman_Edwards,1
2116,Herman_Moore,1
2117,Hermes_Gamonal,1
2118,Hermogenes_Ebdane_Jr,1
2119,Hernan_Crespo,1
2120,Hernan_Diaz,1
2121,Herta_Daeubler-Gmelin,2
2122,Hestrie_Cloette,1
2123,Hichiro_Naemura,2
2124,Hideki_Matsui,2
2125,Hideki_Sato,1
2126,Hidetoshi_Nakata,1
2127,Hikmat_al-Azzawi,1
2128,Hilary_Duff,3
2129,Hilary_McKay,1
2130,Hilda_Fortune,1
2131,Hillary_Clinton,14
2132,Hilmi_Akin_Zorlu,1
2133,Hilmi_Ozkok,2
2134,Himmler_Rebu,1
2135,Hipolito_Mejia,4
2136,Hiroki_Gomi,1
2137,Hiroyuki_Yoshino,1
2138,Hisao_Oguchi,2
2139,Hisashi_Owada,1
2140,Hisham_Halawi,1
2141,Hitomi_Soga,5
2142,Hitoshi_Oshitani,1
2143,Hitoshi_Tanaka,1
2144,Hoda_Asfor,1
2145,Holly_Hunter,7
2146,Holly_Robinson_Peete,1
2147,Hong_Myung,1
2148,Hootie_Johnson,2
2149,Horace_Donovan_Reid,1
2150,Horace_Newcomb,1
2151,Horacio_de_Jesus_Montoya,1
2152,Horacio_Julio_Pina,1
2153,Horst_Koehler,3
2154,Hosni_Mubarak,9
2155,Howard_Dean,12
2156,Howard_Ross,1
2157,Howard_Schultz,2
2158,Howard_Smith,2
2159,Howard_Stern,1
2160,Howard_Stringer,1
2161,Howard_Wilkinson,1
2162,Hrithik_Roshan,1
2163,Huang_Suey-Sheng,1
2164,Huan_Chung_Yi,1
2165,Hubert_Green,1
2166,Hubie_Brown,1
2167,Hugh_Campbell,1
2168,Hugh_Carey,1
2169,Hugh_Grant,9
2170,Hugh_Hefner,1
2171,Hugh_Jessiman,1
2172,Hugh_Miller,1
2173,Hugo_Chavez,71
2174,Hugo_Colace,1
2175,Hugo_Conte,1
2176,Humberto_Coelho,1
2177,Humberto_Espinoza,1
2178,Hung_Wan-ting,1
2179,Hunter_Bates,1
2180,Hunter_Kemper,1
2181,Hun_Sen,4
2182,Hushiar_Zebari,1
2183,Hussam_Mohammed_Amin,1
2184,Hussein_Malik,1
2185,Hutomo_Mandala_Putra,1
2186,Hu_Jintao,15
2187,Hu_Maoyuan,1
2188,Hwang_Doo-yun,1
2189,Iain_Anderson,1
2190,Iain_Duncan_Smith,4
2191,Iain_Richmond,1
2192,Ian_Campbell,1
2193,Ian_Gillan,1
2194,Ian_Huntley,1
2195,Ian_Knop,1
2196,Ian_McKellen,3
2197,Ian_Moran,1
2198,Ian_Smith,1
2199,Ian_Thorpe,10
2200,Ian_Wilmut,1
2201,Iban_Mayo,2
2202,Ibrahim_Al-Marashi,1
2203,Ibrahim_Haddad,1
2204,Ibrahim_Hilal,1
2205,Ibrahim_Jaafari,2
2206,Ibrahim_Rugova,1
2207,Idi_Amin,1
2208,Ignacio_Antonio_Velasco,1
2209,Ignatius_Wang,1
2210,Igor_Ivanov,20
2211,Igor_Trunov,1
2212,Ilan_Goldfajn,1
2213,Ilan_Ramon,3
2214,Ilham_Aliev,1
2215,Ilie_Nastase,1
2216,Imad_Khadduri,1
2217,Imad_Moustapha,2
2218,Imam_Samudra,1
2219,Imelda_Marcos,1
2220,Imran_Khan,1
2221,Imre_Kertasz,1
2222,Inam-ul-Haq,2
2223,Infanta_Cristina,1
2224,Inga_Hall,1
2225,Ingrid_Betancourt,1
2226,Inocencio_Arias,2
2227,Intisar_Ajouri,3
2228,Ion_Iliescu,1
2229,Ion_Tiriac,1
2230,Iran_Brown,1
2231,Ira_Einhorn,1
2232,Irene_Kahn,1
2233,Irfan_Ahmed,1
2234,Irina_Framtsova,1
2235,Irina_Lobacheva,1
2236,Irina_Yatchenko,1
2237,Irv_Nathan,1
2238,Irwan_Fadzi_Idris,1
2239,Isabela_Moraes,1
2240,Isabella_Rossellini,3
2241,Isabelle_Huppert,2
2242,Isabel_Orellana,1
2243,Isaiah_Washington,2
2244,Ishaq_Shahryar,2
2245,Isidro_Pastor,1
2246,Islam_Karimov,1
2247,Ismael_Miranda,1
2248,Ismail_Abu_Shanab,1
2249,Ismail_Cem,1
2250,Ismail_Khan,1
2251,Ismail_Merchant,2
2252,Itamar_Franco,1
2253,Itzhak_Perlman,1
2254,Ivana_Trump,1
2255,Ivan_Helguera,1
2256,Ivan_Lee,1
2257,Ivan_Shvedoff,1
2258,Ivan_Stambolic,1
2259,Iva_Majoli,2
2260,Iveta_Benesova,1
2261,Ivo_Dubs,1
2262,Izzat_Ibrahim,1
2263,Jaap_de_Hoop_Scheffer,1
2264,Jackie_Chan,13
2265,Jackie_Dennis,1
2266,Jackie_Sherrill,1
2267,Jacky_Cheung,1
2268,Jack_Goodman,1
2269,Jack_Grubman,2
2270,Jack_Knowlton,1
2271,Jack_LaLanne,1
2272,Jack_Nicholson,3
2273,Jack_Osbourne,1
2274,Jack_Smith,1
2275,Jack_Straw,28
2276,Jack_Valenti,1
2277,Jack_Welch,1
2278,Jacob_Frenkel,1
2279,Jacqueline_Edwards,1
2280,Jacqueline_Gold,1
2281,Jacqueline_Marris,1
2282,Jacqueline_Obradors,2
2283,Jacques_Chirac,52
2284,Jacques_Kallis,1
2285,Jacques_Rogge,10
2286,Jacques_Villeneuve,1
2287,Jada_Pinkett_Smith,2
2288,Jade_Jagger,1
2289,Jafar_Umar_Thalib,1
2290,Jaime_Orti,1
2291,Jaime_Pressly,1
2292,Jake_Brace,1
2293,Jake_Gyllenhaal,5
2294,Jake_Plummer,1
2295,Jakob_Kellenberger,1
2296,Jalal_Talabani,1
2297,Jalen_Rose,1
2298,James_Baker,1
2299,James_Ballenger,1
2300,James_Barksdale,1
2301,James_Becker,1
2302,James_Blake,14
2303,James_Brazelton,1
2304,James_Brosnahan,1
2305,James_Brown,1
2306,James_Butts,2
2307,James_Caan,3
2308,James_Cameron,3
2309,James_Carville,1
2310,James_Coburn,1
2311,James_Collinson,1
2312,James_Comey,1
2313,James_Coviello,1
2314,James_Cunningham,3
2315,James_Dingemans,1
2316,James_Franco,2
2317,James_Gandolfini,3
2318,James_Gibson,1
2319,James_Hakett,1
2320,James_Hallock,1
2321,James_Harris,1
2322,James_Hill,1
2323,James_Hoffa,1
2324,James_Hughes,1
2325,James_Ivory,2
2326,James_Jones,2
2327,James_Kelly,11
2328,James_Kirtley,1
2329,James_Kopp,4
2330,James_Layug,1
2331,James_Lockhart,1
2332,James_Maguire,2
2333,James_Mathis,1
2334,James_May,1
2335,James_McGreevey,4
2336,James_McMahon,1
2337,James_McPherson,1
2338,James_Meeks,1
2339,James_Meredeth,1
2340,James_Morris,2
2341,James_Murdoch,1
2342,James_Parker,2
2343,James_Phelps,1
2344,James_Roberts,1
2345,James_Robertson_Jr,1
2346,James_Schultz,2
2347,James_Sensenbrenner,1
2348,James_Smith,2
2349,James_Spalding,1
2350,James_Traficant,3
2351,James_Wallack,1
2352,James_Watt,1
2353,James_Wattana,1
2354,James_Williams,1
2355,James_Wolfensohn,5
2356,James_W_Kennedy,1
2357,James_Young,1
2358,Jamie_Carey,1
2359,Jamie_Cooke,1
2360,Jamie_Dimon,1
2361,Jamie_Kellner,1
2362,Jamie_King,1
2363,Jamie_Lee_Curtis,1
2364,Jamie_Martin,1
2365,Jamie_Olis,1
2366,Jamie_Villafane,2
2367,Jamir_Miller,1
2368,Jamling_Norgay,2
2369,Jan-Michael_Gambill,3
2370,Jana_Henke,1
2371,Jana_Pittman,1
2372,Janela_Jara,1
2373,Janette_Husarova,1
2374,Janet_Chandler,1
2375,Janet_Crawford,1
2376,Janet_Ecker,1
2377,Janet_Horvath,1
2378,Janet_Leigh,1
2379,Janet_Napolitano,4
2380,Janet_Thorpe,2
2381,Janez_Drnovsek,1
2382,Jane_Clayson,1
2383,Jane_Fonda,2
2384,Jane_Kaczmarek,2
2385,Jane_Krakowski,1
2386,Jane_Leeves,1
2387,Jane_Menelaus,1
2388,Jane_Pauley,2
2389,Jane_Riley,1
2390,Jane_Rooney,1
2391,Jane_Russell,1
2392,Jane_Walker_Wood,1
2393,Janica_Kostelic,2
2394,Janice_Abreu,1
2395,Janice_Goldfinger,1
2396,Janine_Pietsch,1
2397,Janis_Ruth_Coulter,1
2398,Janusz_Kaminski,1
2399,Jan_Bjoerklund,1
2400,Jan_De_Bont,1
2401,Jan_Paul_Miller,1
2402,Jan_Petersen,1
2403,Jan_Peter_Balkenende,1
2404,Jan_Pronk,1
2405,Jan_Ullrich,6
2406,Jan_van_Breda_Kolff,1
2407,Jaouad_Gharib,1
2408,Jaqueline_Godoy,1
2409,Jaromir_Jagr,1
2410,Jason_Alexander,2
2411,Jason_Bentley,1
2412,Jason_Biggs,1
2413,Jason_Campbell,1
2414,Jason_Clermont,1
2415,Jason_Gardner,1
2416,Jason_Jennings,2
2417,Jason_Kapono,1
2418,Jason_Keep,1
2419,Jason_Kidd,10
2420,Jason_Lezak,2
2421,Jason_Mewes,1
2422,Jason_Petty,1
2423,Jason_Priestley,1
2424,Jason_Sehorn,1
2425,Jason_Sorens,1
2426,Jason_Statham,1
2427,Jason_Vale,1
2428,Jason_White,1
2429,Javier_Bardem,1
2430,Javier_Camara,1
2431,Javier_Delgado,1
2432,Javier_Saviola,1
2433,Javier_Solana,10
2434,Javier_Vargas,1
2435,Javier_Vazquez,1
2436,Javier_Weber,3
2437,Javier_Zanetti,1
2438,Jawad_Boulus,1
2439,Jaymon_Crabb,1
2440,Jayne_Yarris,1
2441,Jayson_Williams,3
2442,Jay_Garner,6
2443,Jay_Leno,3
2444,Jay_Rasulo,2
2445,JC_Chasez,1
2446,Jean-Claude_Braquet,2
2447,Jean-Claude_Juncker,2
2448,Jean-Claude_Trichet,2
2449,Jean-Claude_Van_Damme,1
2450,Jean-David_Levitte,10
2451,Jean-Francois_Lemounier,1
2452,Jean-Francois_Pontal,3
2453,Jean-Luc_Bideau,1
2454,Jean-Marc_de_La_Sabliere,2
2455,Jean-Marc_Olive,1
2456,Jean-Patrick_Nazon,1
2457,Jean-Pierre_Bemba,1
2458,Jean-Pierre_Raffarin,7
2459,Jean-Rene_Fourtou,1
2460,Jean-Sebastien_Giguere,2
2461,Jeanette_Gray,1
2462,Jeanette_Stauffer,1
2463,Jeane_Kirkpatrick,1
2464,Jeannette_Biedermann,1
2465,Jeanne_Anne_Schroeder,1
2466,Jeanne_Moreau,2
2467,Jean_Brumley,2
2468,Jean_Carnahan,2
2469,Jean_Charest,17
2470,Jean_Chretien,55
2471,Jean_Nagel,1
2472,Jean_Todt,1
2473,Jeb_Bush,12
2474,Jefferson_Perez,2
2475,Jeffery_Hendren,1
2476,Jeffery_Strelzin,1
2477,Jeffrey_Archer,2
2478,Jeffrey_Ashby,1
2479,Jeffrey_Donaldson,1
2480,Jeffrey_Immelt,2
2481,Jeffrey_Jones,2
2482,Jeffrey_Katzenberg,1
2483,Jeffrey_Pfeffer,1
2484,Jeffrey_Scott_Postell,2
2485,Jeff_Bridges,1
2486,Jeff_Bzdelik,1
2487,Jeff_Dederian,1
2488,Jeff_Feldman,1
2489,Jeff_George,1
2490,Jeff_Hornacek,1
2491,Jeff_Roehm,1
2492,Jeff_Schiffner,1
2493,Jeff_Van_Gundy,3
2494,Jeff_Weaver,1
2495,Jelena_Dokic,8
2496,Jenna_Elfman,1
2497,Jennette_Bradley,1
2498,Jennie_Finch,1
2499,Jennie_Garth,1
2500,Jennifer_Aniston,21
2501,Jennifer_Capriati,42
2502,Jennifer_Connelly,4
2503,Jennifer_Furminger,1
2504,Jennifer_Garner,12
2505,Jennifer_Granholm,1
2506,Jennifer_Gratz,1
2507,Jennifer_Keller,4
2508,Jennifer_Lopez,21
2509,Jennifer_Love_Hewitt,1
2510,Jennifer_McCoy,1
2511,Jennifer_Murray,1
2512,Jennifer_Pena,1
2513,Jennifer_Reilly,2
2514,Jennifer_Renee_Short,1
2515,Jennifer_Rodriguez,2
2516,Jennifer_Thompson,2
2517,Jennifer_Tilly,1
2518,Jenny_Romero,1
2519,Jens_Lehmann,1
2520,Jen_Bice,1
2521,Jen_Schefft,1
2522,Jeong_Se-hyun,9
2523,Jerelle_Kraus,1
2524,Jeremy_Fogel,1
2525,Jeremy_Gompertz,1
2526,Jeremy_Greenstock,24
2527,Jeremy_Shockey,2
2528,Jeremy_Wotherspoon,1
2529,Jeri_Ryan,1
2530,Jerome_Golmard,1
2531,Jerome_Jenkins,1
2532,Jerry_Angelo,1
2533,Jerry_Bruckheimer,1
2534,Jerry_Colangelo,1
2535,Jerry_Falwell,2
2536,Jerry_Hall,1
2537,Jerry_Jones,1
2538,Jerry_Lewis,1
2539,Jerry_McEntee,1
2540,Jerry_Oliver,1
2541,Jerry_Pauley,1
2542,Jerry_Regier,4
2543,Jerry_Rice,1
2544,Jerry_Seinfeld,1
2545,Jerry_Sexton,1
2546,Jerry_Sloan,1
2547,Jerry_Springer,4
2548,Jerry_Tarkanian,1
2549,Jesper_Parnevik,1
2550,Jesse_Harris,3
2551,Jesse_Helms,1
2552,Jesse_Jackson,9
2553,Jesse_James,1
2554,Jesse_James_Leija,2
2555,Jesse_Ventura,3
2556,Jessica_Alba,2
2557,Jessica_Biel,1
2558,Jessica_Brungo,1
2559,Jessica_Capshaw,1
2560,Jessica_Lange,2
2561,Jessica_Lynch,2
2562,Jessica_Simpson,1
2563,Jesus_Cardenal,1
2564,Jewel_Howard-Taylor,1
2565,Jiang_Zemin,20
2566,Jia_Qinglin,2
2567,Jimmy_Carter,9
2568,Jimmy_Gobble,1
2569,Jimmy_Gurule,1
2570,Jimmy_Iovine,1
2571,Jimmy_Jimenez,1
2572,Jimmy_Kimmel,2
2573,Jimmy_Lee,1
2574,Jimmy_Smits,1
2575,Jimmy_Szymanski,1
2576,Jim_Abbott,1
2577,Jim_Ahern,1
2578,Jim_Anderson,1
2579,Jim_Beattie,1
2580,Jim_Bollman,1
2581,Jim_Bunning,1
2582,Jim_Calhoun,1
2583,Jim_Cantalupo,1
2584,Jim_Carrey,3
2585,Jim_Doyle,1
2586,Jim_Edmonds,2
2587,Jim_Fassel,1
2588,Jim_Flaherty,1
2589,Jim_Freudenberg,1
2590,Jim_Furyk,6
2591,Jim_Greenwood,1
2592,Jim_Hahn,4
2593,Jim_Hardin,1
2594,Jim_Harrick,2
2595,Jim_Haslett,1
2596,Jim_Hendry,1
2597,Jim_Jeffords,1
2598,Jim_Kelly,1
2599,Jim_Leach,1
2600,Jim_Letten,1
2601,Jim_Nochols,1
2602,Jim_OBrien,3
2603,Jim_Otto,1
2604,Jim_Parque,1
2605,Jim_Paxson,1
2606,Jim_Piper,1
2607,Jim_Ryan,1
2608,Jim_Schwarz,1
2609,Jim_Spinoza,1
2610,Jim_Sterk,1
2611,Jim_Talent,1
2612,Jim_Taylor,1
2613,Jim_Thome,1
2614,Jim_Tressel,4
2615,Jim_Wall,1
2616,Jim_Wessling,1
2617,Jim_Wong,1
2618,Jim_Zorn,1
2619,Jiri_Novak,11
2620,JJ_Redick,2
2621,JK_Rowling,6
2622,Joanna_Poitier,1
2623,Joanne_Duquette,1
2624,Joanne_Woodward,1
2625,Joan_Claybrook,2
2626,Joan_Collins,1
2627,Joan_Dangerfield,1
2628,Joan_Jett,1
2629,Joan_Laporta,9
2630,Joao_Rocha,1
2631,Joaquim_Levy,1
2632,Joaquim_Rodriguez,1
2633,Joaquin_Phoenix,1
2634,Joaquin_Sanchez,1
2635,Job_Cohen,2
2636,Jodie_Foster,3
2637,Jodie_Henry,1
2638,Jodie_Kidd,1
2639,Jody_Richards,1
2640,Joel_Gallen,1
2641,Joel_Todd,1
2642,Joerg_Haider,2
2643,Joey_Buttafuoco,1
2644,Joey_Harrington,1
2645,Joey_Mantia,1
2646,Joe_Calzaghe,2
2647,Joe_Carnahan,1
2648,Joe_Cocker,1
2649,Joe_Cravens,1
2650,Joe_Crede,1
2651,Joe_Darrell,1
2652,Joe_DeLamielleure,1
2653,Joe_Dicaro,1
2654,Joe_Dumars,2
2655,Joe_Finley,1
2656,Joe_Friedberg,1
2657,Joe_Garner,1
2658,Joe_Gatti,2
2659,Joe_Glover,1
2660,Joe_Leonard,1
2661,Joe_Lieberman,13
2662,Joe_Mantegna,1
2663,Joe_Mantello,2
2664,Joe_Mendes,1
2665,Joe_Metz,1
2666,Joe_Nichols,4
2667,Joe_Pantoliano,1
2668,Joe_Paterno,1
2669,Joe_Plumeri,1
2670,Joe_Strummer,1
2671,Joe_Torre,4
2672,Joe_Vandever,1
2673,Johannes_Rau,1
2674,Johan_Bruyneel,1
2675,Johnnie_Lynn,1
2676,Johnny_Benson,1
2677,Johnny_Carson,2
2678,Johnny_Depp,2
2679,Johnny_Hallyday,1
2680,Johnny_Htu,1
2681,Johnny_Tapia,3
2682,Johnny_Unitas,2
2683,Johnson_Panjaitan,2
2684,John_Abizaid,9
2685,John_Allen_Muhammad,11
2686,John_Anderson,1
2687,John_Ashcroft,53
2688,John_Baldacci,1
2689,John_Banko,2
2690,John_Barnett,1
2691,John_Belushi,1
2692,John_Blaney,2
2693,John_Bolton,17
2694,John_Bond,1
2695,John_Brady,2
2696,John_Burkett,1
2697,John_Burnett,1
2698,John_Connolly,1
2699,John_Coomber,1
2700,John_Cornyn,1
2701,John_Cruz,1
2702,John_Cusack,2
2703,John_Dallager,1
2704,John_Daly_Jr,1
2705,John_Danforth,1
2706,John_Darby,1
2707,John_Duprey,1
2708,John_Eastman,1
2709,John_Eder,1
2710,John_Edwards,8
2711,John_Elway,1
2712,John_Engler,1
2713,John_Fenn,1
2714,John_Ferguson,1
2715,John_Fox,1
2716,John_Franco,1
2717,John_F_Kennedy_Jr,2
2718,John_Garamendi,2
2719,John_Geoghan,1
2720,John_Goold,1
2721,John_Gordnick,1
2722,John_Gruden,1
2723,John_Hartson,1
2724,John_Henry,1
2725,John_Herrington,1
2726,John_Howard,19
2727,John_Jones,1
2728,John_Jumper,2
2729,John_Kerr,1
2730,John_Kerry,17
2731,John_Lawrence,1
2732,John_Leguizamo,1
2733,John_Lennon,1
2734,John_Lisowski,1
2735,John_Lithgow,1
2736,John_Lynch,1
2737,John_Mabry,1
2738,John_Madden,1
2739,John_Malkovich,3
2740,John_Manley,7
2741,John_Marburger,1
2742,John_Mayer,3
2743,John_McCain,7
2744,John_McCallum,2
2745,John_McCormack,2
2746,John_McEnroe,2
2747,John_McKay,1
2748,John_Moe,1
2749,John_Moxley,1
2750,John_Nash,1
2751,John_Negroponte,31
2752,John_Nimmo,1
2753,John_Norquist,1
2754,John_Paul_DeJoria,1
2755,John_Paul_II,11
2756,John_Perrota,1
2757,John_Petty,1
2758,John_Philip_Elkann,1
2759,John_Prescott,1
2760,John_Reid,3
2761,John_Reilly,2
2762,John_Richardson,1
2763,John_Rigas,2
2764,John_Robbins,1
2765,John_Rosa,3
2766,John_Rowe,1
2767,John_Rowland,2
2768,John_Ruiz,2
2769,John_Rusnak,1
2770,John_Salazar,1
2771,John_Scarlett,1
2772,John_Sidgmore,1
2773,John_Snow,17
2774,John_Spencer,2
2775,John_Stallworth,2
2776,John_Starks,1
2777,John_Stockton,5
2778,John_Sununu,1
2779,John_Sweeney,1
2780,John_Swofford,3
2781,John_Taylor,2
2782,John_Thune,1
2783,John_Timoney,2
2784,John_Travolta,7
2785,John_Tyson,1
2786,John_Velazquez,1
2787,John_Walsh,2
2788,John_Warner,4
2789,John_Wayne,1
2790,John_White,1
2791,John_Williams,1
2792,John_Wolf,2
2793,John_Wright,1
2794,Jolanta_Kwasniewski,2
2795,Jonathan_Arden,1
2796,Jonathan_Byrd,1
2797,Jonathan_Edwards,8
2798,Jonathan_Fine,1
2799,Jonathan_Horton,1
2800,Jonathan_Karsh,1
2801,Jonathan_Mostow,2
2802,Jonathan_Schroeder,1
2803,Jonathan_Tiomkin,1
2804,Jonathan_Woodgate,1
2805,Jong_Thae_Hwa,2
2806,Jong_Wook_Lee,4
2807,Jon_Constance,1
2808,Jon_Corzine,3
2809,Jon_Gruden,7
2810,Jon_Kitna,1
2811,Jon_Stewart,1
2812,Jon_Voight,3
2813,Jorge_Alberto_Galindo,1
2814,Jorge_Arce,2
2815,Jorge_Batlle,3
2816,Jorge_Castaneda,2
2817,Jorge_Enrique_Jimenez,1
2818,Jorge_Marquez-Ruarte,1
2819,Jorge_Moreno,1
2820,Jorge_Quiroga,1
2821,Jorge_Rodolfo_Canicoba_Corral,2
2822,Jorge_Valdano,2
2823,Jorma_Huhtala,1
2824,Joschka_Fischer,19
2825,Joseph_Biden,5
2826,Joseph_Blatter,2
2827,Joseph_Deiss,3
2828,Joseph_Estrada,4
2829,Joseph_Fiennes,1
2830,Joseph_Galante,1
2831,Joseph_Ganim,1
2832,Joseph_Hoy,1
2833,Joseph_Kabila,1
2834,Joseph_LePore,1
2835,Joseph_Lopez,1
2836,Joseph_Nacchio,1
2837,Joseph_Ralston,2
2838,Joseph_Safra,1
2839,Joseph_Salgado,1
2840,Jose_Acasuso,1
2841,Jose_Alencar,1
2842,Jose_Bove,1
2843,Jose_Canseco,3
2844,Jose_Canseco_Sr,1
2845,Jose_Carlo_Fernandez,1
2846,Jose_Carreras,1
2847,Jose_Cevallos,1
2848,Jose_Dirceu,2
2849,Jose_Genoino,1
2850,Jose_Jose,1
2851,Jose_Lina,1
2852,Jose_Lopez_Beltran,1
2853,Jose_Luis_Chilavert,1
2854,Jose_Luis_Rodriguez_Zapatero,1
2855,Jose_Luis_Santiago_Vasconcelos,1
2856,Jose_Manuel_Durao_Barroso,6
2857,Jose_Maria_Aznar,23
2858,Jose_Miguel_Aleman,1
2859,Jose_Mourinho,2
2860,Jose_Rosado,1
2861,Jose_Santos,1
2862,Jose_Sarney,3
2863,Jose_Serra,9
2864,Jose_Theodore,2
2865,Jose_Vicente_Rangel,1
2866,Jose_Viegas_Filho,2
2867,Jose_Woldenberg,1
2868,Joshua_Davey,1
2869,Joshua_Gracin,1
2870,Joshua_Harapko,1
2871,Joshua_Perper,1
2872,Josh_Childress,1
2873,Josh_Evans,1
2874,Josh_Kronfeld,1
2875,Joxel_Garcia,1
2876,Joy_Bryant,1
2877,Joy_Lee_Sadler,1
2878,Jo_Dee_Messina,2
2879,Jo_Joong-hyon,1
2880,JP_Suarez,1
2881,JT_Snow,1
2882,Juanes,3
2883,Juan_Antonio_Samaranch,1
2884,Juan_Carlos,1
2885,Juan_Carlos_Ferrero,28
2886,Juan_Carlos_Morales,1
2887,Juan_Carlos_Ortega,1
